"label","selec","start","end","path","file","threshold","ribbit"
"P",6,1868.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_084102.wav","hmm",0.0484220051210803
"P",1,0.25,1089.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_094102_低.wav","hmm",0.0521944664970638
"P",1,0.25,383.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_104104_低.wav","hmm",0.484066451121522
"P",11,2779.75,3596.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_104104_低.wav","hmm",0.0687180200514603
"P",1,104.75,516.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_114103.wav","hmm",0.0556083445790442
"P",7,2130.75,3597.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_114103.wav","hmm",0.0487012414658256
"P",1,0.25,2412.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_124103.wav","hmm",0.0390522858863837
"P",5,316.75,758.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_134102.wav","hmm",0.0614299416105779
"P",3,151.25,734.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_144102.wav","hmm",0.175124744945007
"P",11,1287.25,1670.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_154102.wav","hmm",0.213467964056249
"P",12,1726.25,2015.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_174102.wav","hmm",0.167947014872539
"P",17,2961.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_174102.wav","hmm",0.0566876460433321
"P",3,194.75,1095.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210612_184102.wav","hmm",0.0786855317965441
"P",2,500.75,1882.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_054100_低.wav","hmm",0.126725741682853
"P",6,3158.75,3600.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_054100_低.wav","hmm",0.509814988463456
"P",8,1131.25,1325.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_064103_低.wav","hmm",0.134647036620799
"P",8,2089.25,2273.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_074102.wav","hmm",0.152425515092264
"P",13,2841.75,3042.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_074102.wav","hmm",0.242657451363136
"P",14,3085.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_074102.wav","hmm",0.193474034357213
"P",1,16.25,422.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_084102.wav","hmm",0.145530947171828
"P",2,459.75,807.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_084102.wav","hmm",0.383075465449985
"P",5,1360.75,1717.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_094102.wav","hmm",0.191880117104447
"P",13,2953.75,3218.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_094102.wav","hmm",0.156597925461073
"P",5,1622.25,1979.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_104104.wav","hmm",0.245702936423958
"P",10,3110.25,3596.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_104104.wav","hmm",0.22721405447991
"P",2,298.25,885.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_114102.wav","hmm",0.383348230392751
"P",9,2062.75,2564.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_124103.wav","hmm",0.093993103344195
"P",1,56.75,261.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_134102.wav","hmm",0.156971261268309
"P",6,1457.25,2239.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_134102.wav","hmm",0.0705208564187522
"P",8,3057.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_134102.wav","hmm",0.140366783642525
"P",2,2081.25,2921.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_144102.wav","hmm",0.0437624456673187
"P",1,0.25,438.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_154102.wav","hmm",0.151171703030468
"P",4,1451.75,3411.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_164104.wav","hmm",0.0470331803023243
"P",3,865.25,1272.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_174102.wav","hmm",0.145316976574933
"P",14,3260.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_174102.wav","hmm",0.109718548328585
"P",2,280.25,557.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_184103.wav","hmm",0.132691204692119
"P",5,1086.25,1326.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_184103.wav","hmm",0.255238813512634
"P",8,1719.75,2002.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210613_184103.wav","hmm",0.216629653308622
"P",8,783.25,1851.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_054100_低.wav","hmm",0.155141063747677
"P",25,3100.25,3321.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_064102.wav","hmm",0.116013642918647
"P",26,3356.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_064102.wav","hmm",0.0791677747823573
"P",25,3224.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_074102.wav","hmm",0.107579920519873
"P",15,2394.25,2593.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_084102.wav","hmm",0.181799846349892
"P",16,2996.25,3432.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_084102.wav","hmm",0.16933287472676
"P",8,1943.75,2361.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_094102.wav","hmm",0.34514015629837
"P",10,3077.25,3272.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_094102.wav","hmm",0.217793115978384
"P",1,43.75,497.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_104103.wav","hmm",0.187139370315005
"P",10,2513.25,2808.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_104103.wav","hmm",0.118520551073017
"P",12,3037.75,3333.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_104103.wav","hmm",0.407169172592918
"P",13,3392.75,3597.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_104103.wav","hmm",0.226679947040125
"P",1,4.25,919.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_114102.wav","hmm",0.20682704427912
"P",3,1090.75,1365.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_114102.wav","hmm",0.18374673284895
"P",6,1998.75,2806.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_114102.wav","hmm",0.189611146874311
"P",2,209.75,655.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_124102.wav","hmm",0.258708835231435
"P",5,1218.75,1517.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_124102.wav","hmm",0.250321631151421
"P",10,2032.75,2390.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_124102.wav","hmm",0.343493008119592
"P",12,3202.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_124102.wav","hmm",0.0780800532674809
"P",1,0.25,479.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_134102.wav","hmm",0.140563569807947
"P",5,1358.75,2016.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_134102.wav","hmm",0.152215460733475
"P",4,653.25,2205.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_144103.wav","hmm",0.117918572564857
"P",1,521.75,1287.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_154103.wav","hmm",0.129151557904541
"P",5,2123.25,2347.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_154103.wav","hmm",0.167327527589471
"P",5,1921.25,2353.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_164104.wav","hmm",0.246860284248842
"P",7,3178.75,3440.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_164104.wav","hmm",0.117505802811097
"P",4,722.75,924.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_174102.wav","hmm",0.149159133407564
"P",7,1248.25,1663.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_174102.wav","hmm",0.182185314874806
"P",9,1738.25,2131.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_174102.wav","hmm",0.154592726222647
"P",4,777.75,1205.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_184103.wav","hmm",0.175252184692227
"P",9,2074.75,3066.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210614_184103.wav","hmm",0.111275193302235
"P",8,636.25,1605.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_054100_低.wav","hmm",0.181738819829957
"P",12,2192.25,2510.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_054100_低.wav","hmm",0.482756543688304
"P",3,214.75,440.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_064102.wav","hmm",0.12236223432684
"P",10,1036.25,1224.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_064102.wav","hmm",0.145410945167041
"P",23,3220.75,3468.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_064102.wav","hmm",0.261865660182823
"P",2,283.75,538.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_074102_低.wav","hmm",0.602347074625647
"P",23,2774.25,3409.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_084102.wav","hmm",0.295134652966527
"P",7,2113.75,2638.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_094102_中.wav","hmm",0.446090440711393
"P",1,96.75,337.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_104103.wav","hmm",0.18854892466586
"P",3,519.25,1174.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_104103.wav","hmm",0.228596944338043
"P",7,1865.25,2112.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_104103.wav","hmm",0.182552322901832
"P",13,2741.75,2948.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_104103.wav","hmm",0.231920729370012
"P",1,1098.75,1978.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_114102_中.wav","hmm",0.421892384201076
"P",3,2102.75,2286.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_114102_中.wav","hmm",0.305744498377547
"P",13,2051.25,2297.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_124103.wav","hmm",0.167085990125742
"P",4,1113.25,1455.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_134102.wav","hmm",0.239352700503007
"P",6,1638.75,1974.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_134102.wav","hmm",0.217849953557461
"P",14,3387.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_134102.wav","hmm",0.211714998566981
"P",1,0.25,925.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_144102.wav","hmm",0.182274602276783
"P",9,2875.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_144102.wav","hmm",0.133815230825445
"P",5,1079.25,1337.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_154102.wav","hmm",0.0581228758650199
"P",6,1464.75,2018.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_154102.wav","hmm",0.208648489982229
"P",7,2842.25,3565.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_154102.wav","hmm",0.126457226516437
"P",2,1017.25,1408.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_164104.wav","hmm",0.216762442837539
"P",5,1940.25,2177.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_164104.wav","hmm",0.149513642078287
"P",9,3186.25,3596.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_164104.wav","hmm",0.165994403090436
"P",1,11.75,619.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_174102.wav","hmm",0.125003369874114
"P",3,1432.75,2149.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_174102.wav","hmm",0.131095295694837
"P",8,3342.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_174102.wav","hmm",0.115308548492917
"P",1,309.75,566.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_184102.wav","hmm",0.0978924864493345
"P",3,953.25,1280.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_184102.wav","hmm",0.0949103248417017
"P",5,1629.75,2672.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_184102.wav","hmm",0.1446097891315
"P",6,2726.75,3051.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210615_184102.wav","hmm",0.245460594935026
"P",3,381.75,1491.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_054100_高.wav","hmm",0.242550808691063
"P",4,1574.25,1755.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_054100_高.wav","hmm",0.552050041027129
"P",5,1917.25,2266.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_054100_高.wav","hmm",0.651041669546535
"P",2,144.25,366.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_074102.wav","hmm",0.150511683451948
"P",10,975.75,1234.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_074102.wav","hmm",0.189315540060494
"P",23,2353.75,2554.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_074102.wav","hmm",0.247414760366313
"P",24,2687.75,2931.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_074102.wav","hmm",0.10064441210434
"P",29,3332.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_074102.wav","hmm",0.126003978562362
"P",22,2906.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_084102.wav","hmm",0.117342295362848
"P",6,837.25,1970.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_094102.wav","hmm",0.284885554465097
"P",9,2133.75,2477.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_094102.wav","hmm",0.116520563198269
"P",12,2771.25,2960.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_094102.wav","hmm",0.295988698346329
"P",2,386.25,683.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_104104.wav","hmm",0.105539807147659
"P",8,1488.25,1854.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_104104.wav","hmm",0.0966058196108382
"P",15,2685.25,2899.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_104104.wav","hmm",0.14687968940444
"P",14,2675.25,2923.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_114102.wav","hmm",0.386699797465786
"P",8,820.75,1325.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_124102.wav","hmm",0.143524287686652
"P",1,0.75,1639.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_134103.wav","hmm",0.0973119254585997
"P",1,422.75,1144.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_144103.wav","hmm",0.0914632891271828
"P",5,2068.75,2269.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_144103.wav","hmm",0.014174191759573
"P",8,2598.75,3197.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_144103.wav","hmm",0.0701782708882053
"P",5,1467.25,2461.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_154102.wav","hmm",0.120208020737881
"P",6,2505.25,2730.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_154102.wav","hmm",0.120354442142312
"P",8,3135.75,3436.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_154102.wav","hmm",0.120178938393168
"P",1,0.25,1468.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_164104.wav","hmm",0.205673838877025
"P",2,3006.25,3596.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_164104.wav","hmm",0.0683619684608241
"P",1,6.75,268.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_174102.wav","hmm",0.0840750242074248
"P",7,1929.25,2378.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_174102.wav","hmm",0.0933637170951677
"P",1,10.75,750.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_184102.wav","hmm",0.116132582552333
"P",3,837.25,1074.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_184102.wav","hmm",0.0737256983949824
"P",4,1112.75,1327.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_184102.wav","hmm",0.185271160092764
"P",9,2234.25,2810.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210616_184102.wav","hmm",0.101576305080936
"P",5,705.25,1521.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_054100.wav","hmm",0.101423192305324
"P",23,3002.75,3327.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_074102.wav","hmm",0.161468716754523
"P",4,535.25,955.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_084102.wav","hmm",0.376892200856494
"P",5,1134.75,1320.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_084102.wav","hmm",0.241029131204432
"P",8,1590.25,1806.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_084102.wav","hmm",0.418537436983562
"P",2,60.75,260.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_094102.wav","hmm",0.163541556594211
"P",7,687.25,983.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_094102.wav","hmm",0.179033937841713
"P",1,45.75,508.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_104104.wav","hmm",0.418386142116649
"P",4,477.25,713.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_114102.wav","hmm",0.464293494319046
"P",14,2812.75,3426.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_114102.wav","hmm",0.175471039071257
"P",1,683.75,1234.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_124103.wav","hmm",0.220414357591735
"P",4,2071.25,3284.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_124103.wav","hmm",0.346719215213544
"P",5,3317.75,3594.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_124103.wav","hmm",0.37293270472186
"P",4,1339.25,2507.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_134103.wav","hmm",0.0146401382130821
"P",4,1339.25,2507.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_134103_低.wav","hmm",0.0146401382130821
"P",1,0.25,260.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_144102.wav","hmm",0.105282789621282
"P",3,2782.75,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_144102.wav","hmm",0.122044547745667
"P",5,593.25,908.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_154102.wav","hmm",0.19754129278083
"P",10,2774.25,3598.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_154102.wav","hmm",0.0851775309954006
"P",1,0.25,2560.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_164104.wav","hmm",0.106336628105907
"P",1,157.25,2202.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_174102.wav","hmm",0.0603711309115611
"P",6,560.25,907.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_184103.wav","hmm",0.140902141093574
"P",7,978.25,1310.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_184103.wav","hmm",0.0684810024583365
"P",16,2194.25,2390.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_184103.wav","hmm",0.099400585013409
"P",25,3084.25,3597.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210617_184103.wav","hmm",0.213914897334258
"P",1,530.25,1798.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_054100.wav","hmm",0.116303436338097
"P",1,20.25,214.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_064102.wav","hmm",0.204549819109778
"P",4,381.25,596.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_064102.wav","hmm",0.142033441646698
"P",9,1329.25,1726.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_064102.wav","hmm",0.230942226487654
"P",11,1164.75,1458.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_074102.wav","hmm",0.186708399535981
"P",5,371.25,571.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_084103.wav","hmm",0.192487678133542
"P",2,235.25,1014.75,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_094102.wav","hmm",0.111462389062266
"P",5,1795.25,2459.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_094102.wav","hmm",0.296581911457418
"P",2,423.75,645.25,"I:/Autonomous_rec/2021.6/B/S4A14540(B1)/src_data","S4A14540_20210618_104104.wav","hmm",0.280265565884575
